matchId,teamId,passes_total,passes_accurate,long_balls,final_third_entries,box_entries,wide_actions,defensive_duels,high_press_actions,set_pieces,shots_total,goals,avg_pass_distance_m,avg_forward_progress,league_code,pass_accuracy_pct,long_ball_pct,wide_action_pct,high_press_pct
2500000,1623,325,237,65,60,18,234,64,17,46,10,1,18.637892888683883,5.245637583892617,England,72.92307692307692,20.0,72.0,26.5625
2500000,1646,395,302,105,72,36,319,68,26,63,21,2,22.557977841057014,2.5153452685421995,England,76.45569620253164,26.582278481012654,80.75949367088607,38.23529411764706
2500001,1611,624,545,91,89,35,379,63,19,53,14,3,18.215495141240012,3.5682281059063135,England,87.33974358974359,14.583333333333334,60.73717948717948,30.158730158730158
2500001,1628,249,182,61,50,20,175,69,17,37,9,2,21.05768023329796,4.310965630114566,England,73.09236947791165,24.497991967871485,70.28112449799197,24.637681159420293
2500002,1631,425,316,96,70,43,310,69,14,55,18,0,21.464522904151828,0.8210023866348448,England,74.3529411764706,22.58823529411765,72.94117647058823,20.28985507246377
2500002,1659,339,248,57,64,20,236,45,8,46,7,0,18.61617622801178,3.8622589531680442,England,73.15634218289085,16.8141592920354,69.6165191740413,17.77777777777778
2500003,1612,742,662,133,109,29,565,80,25,35,14,2,20.257498622998412,1.671573137074517,England,89.21832884097036,17.92452830188679,76.1455525606469,31.25
2500003,1613,285,215,57,40,14,191,55,10,40,6,0,19.227649443028934,5.3409461663947795,England,75.43859649122807,20.0,67.01754385964912,18.181818181818183
2500004,1610,366,296,54,29,13,239,56,9,41,3,0,19.2035692742893,3.199367088607595,England,80.87431693989072,14.754098360655737,65.30054644808743,16.071428571428573
2500004,1625,958,892,71,104,26,694,47,33,33,13,1,16.636477294552584,0.9169381107491856,England,93.1106471816284,7.411273486430063,72.44258872651356,70.2127659574468
2500005,1619,412,335,90,78,41,308,47,19,72,17,0,21.193779616193677,1.780104712041885,England,81.31067961165049,21.844660194174757,74.75728155339806,40.42553191489361
2500005,1639,204,153,40,32,22,141,75,15,45,12,0,19.25957291700426,4.823429541595925,England,75.0,19.607843137254903,69.11764705882352,20.0
2500006,1633,507,420,79,64,19,334,69,11,24,7,1,18.477859825951622,3.6198347107438016,England,82.84023668639054,15.581854043392504,65.87771203155819,15.942028985507244
2500006,10531,398,320,64,45,15,301,64,26,46,8,3,17.81388941787765,3.3808219178082193,England,80.40201005025126,16.08040201005025,75.62814070351759,40.625
2500007,1624,785,692,80,106,43,442,38,14,48,14,2,17.079389906740563,2.3082437275985663,England,88.15286624203821,10.191082802547772,56.30573248407643,36.84210526315789
2500007,1673,256,170,66,47,17,170,98,25,31,3,0,18.66391133242805,5.1959798994974875,England,66.40625,25.78125,66.40625,25.510204081632654
2500008,1627,334,237,75,52,22,234,65,25,54,8,0,18.26209159867284,5.1573187414500685,England,70.95808383233533,22.45508982035928,70.05988023952095,38.46153846153847
2500008,1644,386,295,77,79,32,283,78,23,44,14,1,19.443727574799127,2.7937106918238994,England,76.42487046632125,19.94818652849741,73.31606217616581,29.48717948717949
2500009,1624,536,451,118,80,35,365,65,16,41,13,4,19.754119074244585,3.7022653721682848,England,84.14179104477611,22.01492537313433,68.09701492537313,24.615384615384617
2500009,1659,304,228,66,57,10,223,73,21,43,12,1,19.269969340470787,3.82370820668693,England,75.0,21.710526315789476,73.35526315789474,28.767123287671232
2500010,1609,480,406,50,50,31,342,69,16,41,10,3,17.512045961374216,2.6,England,84.58333333333333,10.416666666666668,71.25,23.18840579710145
2500010,1644,305,244,68,43,27,220,60,21,60,8,0,19.3598432238334,3.9571428571428573,England,80.0,22.295081967213115,72.1311475409836,35.0
2500011,1610,577,513,93,71,54,392,62,12,50,24,1,20.0743047333374,0.7061224489795919,England,88.90814558058926,16.11785095320624,67.93760831889082,19.35483870967742
2500011,1628,336,283,50,42,22,260,82,15,34,6,1,18.196868180172377,2.840220385674931,England,84.22619047619048,14.880952380952381,77.38095238095238,18.29268292682927
2500012,1623,404,320,79,58,31,276,51,22,58,12,1,19.4882660226542,2.342273307790549,England,79.20792079207921,19.554455445544555,68.31683168316832,43.13725490196079
2500012,1651,281,207,54,33,13,211,69,12,44,10,0,19.68825202581588,3.6899841017488075,England,73.66548042704626,19.217081850533805,75.08896797153025,17.391304347826086
2500013,1673,698,602,105,105,78,494,38,19,56,27,0,21.08086625149347,-0.5124875124875125,England,86.24641833810888,15.04297994269341,70.77363896848138,50.0
2500013,10531,145,95,35,15,3,90,50,8,48,0,0,20.496166303867867,3.3135593220338984,England,65.51724137931035,24.137931034482758,62.06896551724138,16.0
2500014,1611,253,196,53,43,16,161,69,16,45,4,2,19.558679833577568,4.616883116883117,England,77.4703557312253,20.948616600790515,63.63636363636363,23.18840579710145
2500014,1612,570,486,72,98,42,354,66,21,44,14,0,18.088012880688524,4.642699115044247,England,85.26315789473684,12.631578947368421,62.10526315789474,31.818181818181817
2500015,1613,266,197,64,49,18,191,68,12,54,8,3,20.131864782847305,4.784126984126984,England,74.06015037593986,24.06015037593985,71.80451127819549,17.647058823529413
2500015,1619,481,385,84,77,25,380,52,18,62,6,0,17.68824391777609,4.011778563015312,England,80.04158004158003,17.463617463617464,79.002079002079,34.61538461538461
2500016,1625,823,748,92,80,28,581,42,16,38,15,2,17.69823744633404,2.6403197158081704,England,90.88699878493317,11.178614823815309,70.59538274605103,38.095238095238095
2500016,1639,216,159,58,37,8,143,54,9,44,3,0,20.69587853016958,5.042016806722689,England,73.61111111111111,26.851851851851855,66.20370370370371,16.666666666666664
2500017,1627,337,264,60,60,20,238,57,10,55,7,1,19.923439333193777,4.229289940828402,England,78.33827893175074,17.804154302670625,70.62314540059347,17.543859649122805
2500017,1631,447,364,93,87,22,322,64,11,52,14,4,18.888592894156655,4.669117647058823,England,81.4317673378076,20.80536912751678,72.03579418344519,17.1875
2500018,1633,379,300,64,63,32,279,37,16,42,13,0,19.597596645267284,2.555878084179971,England,79.15567282321899,16.886543535620053,73.61477572559367,43.24324324324324
2500018,1646,363,297,62,47,28,235,46,9,48,7,3,18.28053817547976,4.308029197080292,England,81.81818181818183,17.079889807162534,64.73829201101928,19.565217391304348
2500019,1627,353,264,88,61,32,238,58,11,34,10,1,19.40726777489387,5.606980273141123,England,74.78753541076487,24.929178470254957,67.42209631728045,18.96551724137931
2500019,1659,554,464,101,85,35,396,64,28,43,12,1,19.374041068603578,2.4498910675381262,England,83.75451263537906,18.231046931407942,71.48014440433214,43.75
2500020,1610,596,523,77,63,38,388,51,15,37,15,1,17.461831839702818,4.258762886597938,England,87.75167785234899,12.919463087248323,65.1006711409396,29.411764705882355
2500020,1646,366,294,98,74,12,250,74,14,38,5,1,21.58986609305884,3.930780559646539,England,80.32786885245902,26.775956284153008,68.30601092896174,18.91891891891892
2500021,1628,341,254,53,44,18,251,81,16,57,15,1,15.862391350677779,4.48527528809219,England,74.48680351906158,15.542521994134898,73.60703812316716,19.753086419753085
2500021,1673,437,335,62,57,24,333,88,28,60,6,0,15.909603825033482,3.5092378752886835,England,76.65903890160183,14.187643020594965,76.20137299771167,31.818181818181817
2500022,1609,447,376,51,57,32,250,79,17,43,13,1,18.09078814722706,2.6509316770186335,England,84.11633109619687,11.409395973154362,55.92841163310962,21.518987341772153
2500022,1631,315,246,59,56,35,223,75,14,38,16,2,20.206051689418754,2.0964391691394657,England,78.0952380952381,18.73015873015873,70.7936507936508,18.666666666666668
2500023,1612,549,463,73,56,42,339,53,13,38,12,5,19.26158771958191,1.8660508083140877,England,84.3351548269581,13.296903460837886,61.74863387978142,24.528301886792452
2500023,1644,413,314,73,44,20,302,59,10,36,4,0,18.277209061153382,3.371308016877637,England,76.02905569007264,17.675544794188863,73.12348668280872,16.94915254237288
2500024,1625,831,766,48,89,57,488,48,23,37,18,3,16.57160622981943,1.1859649122807017,England,92.17809867629362,5.776173285198556,58.724428399518644,47.91666666666667
2500024,1651,290,245,51,28,8,205,53,9,35,6,1,17.990855867804363,3.40625,England,84.48275862068965,17.586206896551722,70.6896551724138,16.9811320754717
2500025,1623,430,350,61,56,30,288,59,30,43,15,2,17.910925875844253,4.696732026143791,England,81.3953488372093,14.186046511627906,66.97674418604652,50.847457627118644
2500025,1639,301,236,64,55,22,200,65,20,30,10,1,19.841284357897916,3.9599358974358974,England,78.40531561461795,21.262458471760798,66.44518272425249,30.76923076923077
2500026,1619,332,260,60,63,27,214,67,13,44,12,1,19.161810691652008,4.157381615598886,England,78.3132530120482,18.072289156626507,64.45783132530121,19.402985074626866
2500026,10531,380,304,94,63,25,276,47,12,60,11,0,20.92677882829862,2.1029224904701396,England,80.0,24.736842105263158,72.63157894736842,25.53191489361702
2500027,1613,290,214,61,48,28,198,71,7,40,13,0,18.41103054527573,4.7693474962063735,England,73.79310344827587,21.03448275862069,68.27586206896552,9.859154929577464
2500027,1624,549,459,95,89,27,359,41,15,55,10,1,19.455221618716546,2.619047619047619,England,83.60655737704919,17.304189435336976,65.39162112932605,36.58536585365854
2500028,1611,572,513,46,72,25,396,67,18,54,16,0,15.643145540287076,2.9477054429028815,England,89.6853146853147,8.041958041958042,69.23076923076923,26.865671641791046
2500028,1633,442,392,64,60,21,346,67,28,28,7,0,16.151545460494585,2.6156716417910446,England,88.68778280542986,14.479638009049776,78.28054298642535,41.7910447761194
2500029,1609,627,540,77,64,33,433,54,13,42,20,1,18.422585160256567,1.1881390593047034,England,86.1244019138756,12.280701754385964,69.05901116427432,24.074074074074073
2500029,1639,237,171,52,45,17,175,50,21,45,5,0,19.549395995655566,3.8231046931407944,England,72.15189873417721,21.940928270042196,73.83966244725738,42.0
2500030,1631,424,342,53,54,27,267,58,18,49,6,2,17.412313261487963,4.158505154639175,England,80.66037735849056,12.5,62.97169811320755,31.03448275862069
2500030,1651,378,290,79,70,26,275,48,10,48,12,0,19.99112706825508,2.8569482288828336,England,76.71957671957672,20.8994708994709,72.75132275132276,20.833333333333336
2500031,1610,459,376,87,67,36,309,70,24,46,14,1,21.021211744079803,1.491421568627451,England,81.91721132897604,18.954248366013072,67.3202614379085,34.285714285714285
2500031,1624,514,443,68,67,17,309,75,24,41,11,3,18.24374883173432,2.887514060742407,England,86.18677042801556,13.229571984435799,60.11673151750973,32.0
2500032,1612,661,556,89,85,53,415,79,22,39,15,2,17.403886557263792,4.173996175908222,England,84.11497730711044,13.464447806354011,62.78366111951589,27.848101265822784
2500032,1628,297,215,51,49,21,203,54,14,42,5,0,17.444605243731996,6.2784,England,72.39057239057239,17.17171717171717,68.35016835016835,25.925925925925924
2500033,1623,182,131,47,35,18,126,44,21,41,5,1,22.272295994075897,4.774038461538462,England,71.97802197802197,25.82417582417583,69.23076923076923,47.72727272727273
2500033,1625,940,876,66,88,44,579,37,11,41,18,3,16.69977206968452,2.4932912391475925,England,93.19148936170212,7.021276595744681,61.59574468085106,29.72972972972973
2500034,1611,731,656,80,79,38,488,49,28,34,11,2,18.32005799337603,1.0927218344965104,England,89.74008207934337,10.94391244870041,66.75786593707251,57.14285714285714
2500034,10531,363,303,65,39,19,258,74,22,42,3,0,18.41648336204654,3.3451463790446843,England,83.47107438016529,17.90633608815427,71.07438016528926,29.72972972972973
2500035,1613,563,478,83,85,27,384,60,23,45,15,1,19.024898445853953,1.735325506937033,England,84.90230905861456,14.742451154529308,68.20603907637656,38.333333333333336
2500035,1673,307,236,53,55,12,225,76,18,45,4,0,18.147309933934334,4.2,England,76.8729641693811,17.263843648208468,73.28990228013029,23.684210526315788
2500036,1619,561,483,83,79,42,337,57,17,35,14,1,19.498241959938188,1.9279907084785133,England,86.09625668449198,14.795008912655971,60.071301247771835,29.82456140350877
2500036,1633,260,201,68,49,19,165,64,30,42,16,2,22.55181504675964,4.15944540727903,England,77.3076923076923,26.153846153846157,63.46153846153846,46.875
2500037,1644,405,318,85,57,36,321,91,27,42,15,2,19.984496016421524,2.0246433203631646,England,78.51851851851852,20.98765432098765,79.25925925925927,29.67032967032967
2500037,1659,402,332,69,45,17,278,53,10,47,11,1,18.682150597788706,4.019280205655527,England,82.58706467661692,17.16417910447761,69.15422885572139,18.867924528301888
2500038,1627,399,322,103,56,36,291,65,15,42,9,1,19.97114235670806,3.8827493261455523,England,80.7017543859649,25.81453634085213,72.93233082706767,23.076923076923077
2500038,1646,440,357,110,76,25,327,51,18,46,10,2,19.64861841032642,4.50250626566416,England,81.13636363636364,25.0,74.31818181818181,35.294117647058826
2500039,1628,443,373,65,51,35,256,54,9,36,13,1,17.802693291410645,3.7773487773487773,England,84.19864559819413,14.672686230248308,57.78781038374717,16.666666666666664
2500039,1659,468,380,84,69,38,337,42,13,52,17,2,21.790489943625385,2.196358907672302,England,81.19658119658119,17.94871794871795,72.00854700854701,30.952380952380953
2500040,1609,685,604,67,91,27,453,46,14,46,11,3,17.947882861806125,2.142716535433071,England,88.17518248175182,9.781021897810218,66.13138686131387,30.434782608695656
2500040,1619,353,280,72,49,25,251,37,8,41,13,2,20.114212106079016,4.215170278637771,England,79.3201133144476,20.396600566572236,71.10481586402267,21.62162162162162
2500041,1651,323,243,76,62,21,231,64,13,51,12,0,19.833616137875637,3.3558368495077358,England,75.23219814241486,23.52941176470588,71.51702786377709,20.3125
2500041,1673,492,411,83,75,26,372,62,16,47,14,1,18.91554929277797,3.278835386338186,England,83.53658536585365,16.869918699186993,75.60975609756098,25.806451612903224
2500042,1610,573,498,77,88,51,362,66,26,40,23,1,19.55987111377136,1.6237006237006237,England,86.91099476439791,13.438045375218149,63.17626527050611,39.39393939393939
2500042,1633,385,311,75,59,18,274,76,15,42,4,1,19.577476450454476,3.537142857142857,England,80.77922077922078,19.480519480519483,71.16883116883118,19.736842105263158
2500043,1612,543,473,83,70,32,373,34,9,51,10,0,17.89421886698366,3.83646408839779,England,87.10865561694291,15.285451197053407,68.69244935543279,26.47058823529412
2500043,1623,315,230,74,63,19,228,75,16,47,6,0,19.83022908358695,4.118476727785613,England,73.01587301587301,23.49206349206349,72.38095238095238,21.333333333333336
2500044,1613,229,156,53,47,13,182,69,13,50,7,2,19.41760823822938,5.3713298791019,England,68.12227074235808,23.144104803493452,79.47598253275109,18.84057971014493
2500044,1631,507,424,109,82,29,385,43,12,51,7,1,19.816351911370887,2.616822429906542,England,83.62919132149902,21.499013806706113,75.93688362919131,27.906976744186046
2500045,1611,289,238,48,47,13,181,51,16,43,5,3,18.195923491318187,2.8791593695271454,England,82.35294117647058,16.608996539792386,62.629757785467135,31.372549019607842
2500045,1625,570,502,85,71,34,345,73,28,39,16,2,19.070214951351563,1.2104097452934661,England,88.0701754385965,14.912280701754385,60.526315789473685,38.35616438356164
2500046,1624,524,448,65,62,28,302,56,19,49,12,1,18.28533490106269,3.5090702947845807,England,85.49618320610686,12.404580152671755,57.63358778625955,33.92857142857143
2500046,1639,262,185,55,50,20,173,99,16,50,8,1,19.828959049475987,3.338187702265372,England,70.61068702290076,20.99236641221374,66.03053435114504,16.161616161616163
2500047,1644,419,328,85,58,36,271,40,23,55,13,1,20.13560294858299,2.180965147453083,England,78.28162291169451,20.286396181384248,64.67780429594272,57.49999999999999
2500047,1646,265,191,69,55,18,170,30,9,45,6,2,21.213322047851797,5.115183246073299,England,72.0754716981132,26.037735849056602,64.15094339622641,30.0
2500048,1627,477,404,106,86,29,344,45,27,44,16,1,22.366138872485525,1.947239263803681,England,84.69601677148847,22.22222222222222,72.11740041928721,60.0
2500048,10531,413,344,83,62,17,269,51,7,48,7,1,18.95099991167197,3.9489655172413793,England,83.29297820823246,20.09685230024213,65.13317191283294,13.725490196078432
2500049,1631,428,336,84,61,33,284,40,7,55,13,1,18.619036210313528,5.341623036649215,England,78.50467289719626,19.626168224299064,66.35514018691589,17.5
2500049,1646,257,182,59,47,18,172,56,11,51,8,2,19.112233553528274,4.979166666666667,England,70.8171206225681,22.957198443579767,66.9260700389105,19.642857142857142
